"Search Parameters"	"Volcano Number"	"Volcano Name"	"Country"	"Location"	"Latitude"	"Longitude"	"Elevation (m)"	"Type"	"Status"	"Last Known Eruption"
	300150	"Bolshoi Semiachik"	"Russia"	"Kamchatka"	54.32	160.02	1720	"Stratovolcano"	"Radiocarbon"	"D7"
	300360	"Bolshoi-Kekuknaysky"	"Russia"	"Kamchatka"	56.483	157.917	1401	"Shield volcano"	"Holocene"	"U"
	300460	"Cherny"	"Russia"	"Kamchatka"	56.82	159.67	1778	"Stratovolcano"	"Holocene"	"U"
	300273	"Cherpuk Group"	"Russia"	"Kamchatka"	55.55	157.47	1868	"Pyroclastic cones"	"Radiocarbon"	"D7"
	300022	"Diky Greben"	"Russia"	"Kamchatka"	51.452	156.978	1040	"Lava dome"	"Radiocarbon"	"D6"
	300110	"Dzenzursky"	"Russia"	"Kamchatka"	53.637	158.922	2285	"Compound volcano"	"Holocene"	"U"
	300420	"Eggella"	"Russia"	"Kamchatka"	56.57	158.52	1046	"Shield volcano"	"Holocene"	"U"
	300590	"Elovsky"	"Russia"	"Kamchatka"	57.55	160.53	1381	"Shield volcano"	"Holocene"	"U"
	300510	"Fedotych"	"Russia"	"Kamchatka"	57.13	160.4	965	"Shield volcano"	"Holocene"	"U"
	300210	"Gamchen"	"Russia"	"Kamchatka"	54.974	160.703	2539	"Complex volcano"	"Holocene"	"U"
	300380	"Geodesistoy"	"Russia"	"Kamchatka"	56.33	158.67	1170	"Shield volcano"	"Holocene"	"U"
	300057	"Golaya"	"Russia"	"Kamchatka"	52.263	157.787	858	"Shield volcano"	"Holocene"	"U"
	300070	"Gorely"	"Russia"	"Kamchatka"	52.555	158.036	1799	"Caldera"	"Historical"	"D1"
	300550	"Gorny Institute"	"Russia"	"Kamchatka"	57.33	160.2	2125	"Stratovolcano"	"Holocene"	"U"
	300280	"Ichinsky"	"Russia"	"Kamchatka"	55.678	157.718	3596	"Stratovolcano"	"Holocene"	"U"
	300710	"Iettunup"	"Russia"	"Kamchatka"	58.4	161.08	1340	"Shield volcano"	"Holocene"	"U"
	300670	"Iktunup"	"Russia"	"Kamchatka"	58.08	160.77	2300	"Shield volcano"	"Holocene"	"U"
	300030	"Iliinsky"	"Russia"	"Kamchatka"	51.498	157.203	1555	"Stratovolcano"	"Historical"	"D2"
	300620	"Kaileney"	"Russia"	"Kamchatka"	57.8	160.67	1582	"Shield volcano"	"Holocene"	"U"
	300010	"Kambalny"	"Russia"	"Kamchatka"	51.306	156.875	2116	"Stratovolcano"	"Holocene"	"U"
	300251	"Kamen"	"Russia"	"Kamchatka"	56.02	160.593	4585	"Stratovolcano"	"Holocene"	"U"
	300130	"Karymsky"	"Russia"	"Kamchatka"	54.049	159.443	1513	"Stratovolcano"	"Historical"	"D1"
	300500	"Kebeney"	"Russia"	"Kamchatka"	57.1	159.93	1527	"Shield volcano"	"Holocene"	"U"
	300410	"Kekurny"	"Russia"	"Kamchatka"	56.4	158.85	1377	"Shield volcano"	"Holocene"	"U"
	300041	"Kell"	"Russia"	"Kamchatka"	51.65	157.35	900	"Stratovolcano"	"Holocene"	"U"
	300272	"Khangar"	"Russia"	"Kamchatka"	54.761	157.407	1967	"Stratovolcano"	"Radiocarbon"	"D7"
	300053	"Khodutka"	"Russia"	"Kamchatka"	52.062	157.711	2039	"Stratovolcano"	"Radiocarbon"	"D7"
	300180	"Kikhpinych"	"Russia"	"Kamchatka"	54.489	160.251	1515	"Stratovolcano"	"Radiocarbon"	"D5"
	300551	"Kinenin"	"Russia"	"Kamchatka"	57.35	160.97	583	"Maar"	"Radiocarbon"	"D6"
	300230	"Kizimen"	"Russia"	"Kamchatka"	55.131	160.32	2334	"Stratovolcano"	"Historical"	"D2"
	300260	"Klyuchevskoy"	"Russia"	"Kamchatka"	56.056	160.642	4754	"Stratovolcano"	"Historical"	"D1"
	300220	"Komarov"	"Russia"	"Kamchatka"	55.033	160.725	2065	"Stratovolcano"	"Holocene"	"U"
	300090	"Koryaksky"	"Russia"	"Kamchatka"	53.321	158.712	3430	"Stratovolcano"	"Historical"	"D2"
	300020	"Koshelev"	"Russia"	"Kamchatka"	51.356	156.753	1822	"Stratovolcano"	"Historical"	"D5"
	300122	"Kostakan"	"Russia"	"Kamchatka"	53.833	158.052	1150	"Stratovolcano"	"Tephrochronology"	"D7"
	300330	"Kozyrevsky"	"Russia"	"Kamchatka"	55.58	158.38	2016	"Shield volcano"	"Holocene"	"U"
	300400	"Krainy"	"Russia"	"Kamchatka"	56.37	159.03	1554	"Shield volcano"	"Holocene"	"U"
	300190	"Krasheninnikov"	"Russia"	"Kamchatka"	54.596	160.27	1816	"Caldera"	"Radiocarbon"	"D5"
	300200	"Kronotsky"	"Russia"	"Kamchatka"	54.753	160.533	3482	"Stratovolcano"	"Historical"	"D2"
	300050	"Ksudach"	"Russia"	"Kamchatka"	51.844	157.572	1079	"Stratovolcano"	"Historical"	"D2"
	300370	"Kulkev"	"Russia"	"Kamchatka"	56.37	158.37	915	"Shield volcano"	"Holocene"	"U"
	300023	"Kurile Lake"	"Russia"	"Kamchatka"	51.45	157.12	81	"Caldera"	"Radiocarbon"	"D7"
	300530	"Leutongey"	"Russia"	"Kamchatka"	57.306	159.827	1318	"Shield volcano"	"Holocene"	"U"
	300290	"Maly Payalpan"	"Russia"	"Kamchatka"	55.82	157.98	1802	"Shield volcano"	"Holocene"	"U"
	300140	"Maly Semyachik"	"Russia"	"Kamchatka"	54.135	159.674	1527	"Caldera"	"Historical"	"D2"
	300001	"Mashkovtsev"	"Russia"	"Kamchatka"	51.1	156.72	503	"Stratovolcano"	"Holocene"	"U"
	300570	"Mezhdusopochny"	"Russia"	"Kamchatka"	57.47	160.25	1641	"Shield volcano"	"Holocene"	"U"
	300060	"Mutnovsky"	"Russia"	"Kamchatka"	52.449	158.196	2288	"Complex volcano"	"Historical"	"D2"
	300650	"Nylgimelkin"	"Russia"	"Kamchatka"	57.97	160.65	1764	"Shield volcano"	"Holocene"	"U"
	300052	"Olkoviy Volcanic Group"	"Russia"	"Kamchatka"	52.02	157.53	681	"Volcanic field"	"Holocene"	"U"
	300080	"Opala"	"Russia"	"Kamchatka"	52.543	157.339	2439	"Caldera"	"Radiocarbon"	"D6"
	300055	"Ostanets"	"Russia"	"Kamchatka"	52.146	157.322	719	"Shield volcano"	"Holocene"	"U"
	300680	"Ostry"	"Russia"	"Kamchatka"	58.18	160.82	2552	"Stratovolcano"	"Holocene"	"U"
	300056	"Otdelniy"	"Russia"	"Kamchatka"	52.221	157.435	814	"Shield volcano"	"Holocene"	"U"
	300051	"Ozernoy"	"Russia"	"Kamchatka"	51.88	157.38	562	"Shield volcano"	"Holocene"	"U"
	300054	"Piratkovsky"	"Russia"	"Kamchatka"	52.113	157.849	1322	"Stratovolcano"	"Holocene"	"U"
	300310	"Plosky"	"Russia"	"Kamchatka"	55.2	158.47	1236	"Shield volcano"	"Holocene"	"U"
	300630	"Plosky"	"Russia"	"Kamchatka"	57.83	160.25	1255	"Shield volcano"	"Holocene"	"U"
	300470	"Pogranychny"	"Russia"	"Kamchatka"	56.85	159.8	1427	"Shield volcano"	"Holocene"	"U"
	300340	"Romanovka"	"Russia"	"Kamchatka"	55.65	158.8	1442	"Stratovolcano"	"Holocene"	"U"
	300201	"Schmidt"	"Russia"	"Kamchatka"	54.92	160.63	2020	"Shield volcano"	"Holocene"	"U"
	300520	"Sedanka Lava Field"	"Russia"	"Kamchatka"	57.317	160.067	1399	"Shield volcano"	"Holocene"	"U"
	300700	"Severny"	"Russia"	"Kamchatka"	58.28	160.87	1936	"Shield volcano"	"Holocene"	"U"
	300270	"Sheveluch"	"Russia"	"Kamchatka"	56.653	161.36	3283	"Stratovolcano"	"Historical"	"D1"
	300511	"Shisheika"	"Russia"	"Kamchatka"	57.153	161.09	355	"Lava dome"	"Radiocarbon"	"D7"
	300580	"Shishel"	"Russia"	"Kamchatka"	57.45	160.37	2525	"Shield volcano"	"Holocene"	"U"
	300690	"Snegovoy"	"Russia"	"Kamchatka"	58.2	160.97	2169	"Shield volcano"	"Holocene"	"U"
	300660	"Snezhniy"	"Russia"	"Kamchatka"	58.02	160.8	2169	"Shield volcano"	"Holocene"	"U"
	300671	"Spokoiny"	"Russia"	"Kamchatka"	58.13	160.82	2171	"Stratovolcano"	"Radiocarbon"	"D7"
	300160	"Taunshits"	"Russia"	"Kamchatka"	54.528	159.804	2301	"Stratovolcano"	"Radiocarbon"	"D7"
	300512	"Terpuk"	"Russia"	"Kamchatka"	57.2	159.83	765	"Shield volcano"	"Radiocarbon"	"D7"
	300560	"Titila"	"Russia"	"Kamchatka"	57.406	160.108	1523	"Shield volcano"	"Holocene"	"U"
	300240	"Tolbachik"	"Russia"	"Kamchatka"	55.832	160.326	3611	"Shield volcano"	"Historical"	"D1"
	300082	"Tolmachev Dol"	"Russia"	"Kamchatka"	52.63	157.58	1021	"Cinder cone"	"Holocene"	"U"
	300540	"Tuzovsky"	"Russia"	"Kamchatka"	57.32	159.967	1516	"Shield volcano"	"Holocene"	"U"
	300241	"Udina"	"Russia"	"Kamchatka"	55.758	160.527	2886	"Stratovolcano"	"Holocene"	"U"
	300610	"Uka"	"Russia"	"Kamchatka"	57.706	160.59	1607	"Shield volcano"	"Holocene"	"U"
	300350	"Uksichan"	"Russia"	"Kamchatka"	56.08	158.38	1692	"Shield volcano"	"Holocene"	"U"
		"Unnamed"	"Russia"	"Kamchatka"	56.82	158.95	1185	"Shield volcano"	"Holocene"	"U"
		"Unnamed"	"Russia"	"Kamchatka"	52.57	157.02	610	"Cinder cone"	"Holocene"	"U"
		"Unnamed"	"Russia"	"Kamchatka"	52.92	158.52	450	"Shield volcano"	"Holocene"	"U"
		"Unnamed"	"Russia"	"Kamchatka"	52.88	158.3	700	"Shield volcano"	"Holocene"	"U"
		"Unnamed"	"Russia"	"Kamchatka"	55.92	161.75	0	"Cinder cone"	"Holocene"	"Unknown"
	300261	"Ushkovsky"	"Russia"	"Kamchatka"	56.113	160.509	3943	"Compound volcano"	"Historical"	"D3"
	300170	"Uzon"	"Russia"	"Kamchatka"	54.489	159.974	1617	"Caldera"	"Radiocarbon"	"D7"
	300121	"Veer"	"Russia"	"Kamchatka"	53.753	158.448	520	"Stratovolcano"	"Radiocarbon"	"D7"
	300440	"Verkhovoy"	"Russia"	"Kamchatka"	56.52	159.53	1400	"Shield volcano"	"Holocene"	"U"
	300083	"Vilyuchinsky"	"Russia"	"Kamchatka"	52.7	158.28	2173	"Stratovolcano"	"Tephrochronology"	"D7"
	300059	"Visokiy"	"Russia"	"Kamchatka"	52.435	157.933	1227	"Shield volcano"	"Holocene"	"U"
	300720	"Voyampolsky"	"Russia"	"Kamchatka"	58.374	160.631	1103	"Shield volcano"	"Holocene"	"U"
	300221	"Vysoky"	"Russia"	"Kamchatka"	55.064	160.765	2129	"Stratovolcano"	"Holocene"	"U"
	300021	"Yavinsky"	"Russia"	"Kamchatka"	51.533	156.629	646	"Cinder cone"	"Holocene"	"U"
	300480	"Zaozerny"	"Russia"	"Kamchatka"	56.88	159.95	1349	"Shield volcano"	"Holocene"	"U"
	300124	"Zavaritsky"	"Russia"	"Kamchatka"	53.905	158.385	1567	"Cinder cones"	"Radiocarbon"	"D7"
	300040	"Zheltovsky"	"Russia"	"Kamchatka"	51.577	157.328	1926	"Stratovolcano"	"Historical"	"D1"
	300120	"Zhupanovsky"	"Russia"	"Kamchatka"	53.589	159.15	2899	"Compound volcano"	"Historical"	"D2"
	300242	"Zimina"	"Russia"	"Kamchatka"	55.862	160.603	3057	"Stratovolcano"	"Holocene"	"U"
	300271	"Piip"	"Russia"	"Kamchatka-E of"	55.42	167.33	-300	"Submarine volcano"	"Tephrochronology"	"D7"
		"Brimstone Island"	"New Zealand"	"Kermadec Is"	-30.23	-178.92	-2000	"Submarine volcano"	"Uncertain"	"Unknown"
	242010	"Curtis Island"	"New Zealand"	"Kermadec Is"	-30.543	-178.556	47	"Submarine volcano"	"Uncertain"	"Unknown"
	242022	"Giggenbach"	"New Zealand"	"Kermadec Is"	-30.036	-178.712	-65	"Submarine volcano"	"Fumarolic"	"U"
	242005	"Havre Seamount"	"New Zealand"	"Kermadec Is"	-31.08	-179.033	-897	"Submarine"		"D1"
	242021	"Macauley"	"New Zealand"	"Kermadec Is"	-30.21	-178.475	238	"Caldera"	"Holocene"	"U"
	242050	"Monowai"	"New Zealand"	"Kermadec Is"	-25.887	-177.188	-132	"Submarine volcano"	"Historical"	"D1"
	242030	"Raoul Island"	"New Zealand"	"Kermadec Is"	-29.27	-177.92	516	"Stratovolcano"	"Historical"	"D1"
		"Unnamed"	"New Zealand"	"Kermadec Is"	-29.18	-177.87	-560	"Submarine volcano"	"Historical"	"D3"
	242001	"Wright"	"New Zealand"	"Kermadec Is"	-31.85	-179.18	-900	"Submarine volcanoes"	"Fumarolic"	"U"
	306020	"Ch'uga-ryong"	"North Korea"	"Korea"	38.33	127.33	452	"Shield volcano"	"Holocene"	"Unknown"
		"Xianjindao"	"North Korea"	"Korea"	41.33	128	0	"Unknown"	"Historical"	"D5"
	306040	"Halla"	"South Korea"	"Korea"	33.361	126.53	1919	"Shield volcano"	"Historical"	"D6"
	306030	"Ulleungdo"	"South Korea"	"Korea"	37.5	130.87	984	"Stratovolcano"	"Radiocarbon"	"D7"
	290390	"Alaid"	"Russia"	"Kuril Is"	50.861	155.565	2285	"Stratovolcano"	"Historical"	"D1"
	290040	"Berutarubesan [Berutarube]"	"Russia"	"Kuril Is"	44.462	146.932	1221	"Stratovolcano"	"Holocene"	"U"
	290030	"Chachadake [Tiatia]"	"Russia"	"Kuril Is"	44.353	146.252	1822	"Stratovolcano"	"Historical"	"D1"
	290360	"Chikurachki"	"Russia"	"Kuril Is"	50.324	155.461	1781	"Stratovolcano"	"Historical"	"D1"
	290260	"Chirinkotan"	"Russia"	"Kuril Is"	48.98	153.48	724	"Stratovolcano"	"Historical"	"D1"
	290090	"Chirippusan [Chirip]"	"Russia"	"Kuril Is"	45.338	147.92	1587	"Stratovolcano"	"Historical"	"D3"
	290150	"Chirpoi"	"Russia"	"Kuril Is"	46.532	150.871	742	"Caldera"	"Historical"	"D1"
	290380	"Ebeko"	"Russia"	"Kuril Is"	50.686	156.014	1103	"Somma volcano"	"Historical"	"D1"
	290270	"Ekarma"	"Russia"	"Kuril Is"	48.958	153.93	1170	"Stratovolcano"	"Historical"	"D1"
	290050	"Etorofu-Atosanupuri [Atosanupuri]"	"Russia"	"Kuril Is"	44.808	147.131	1206	"Stratovolcano"	"Historical"	"D2"
	290070	"Etorofu-Yakeyama [Grozny Group]"	"Russia"	"Kuril Is"	45.012	147.871	1158	"Complex volcano"	"Historical"	"D1"
	290340	"Fuss Peak"	"Russia"	"Kuril Is"	50.267	155.246	1742	"Stratovolcano"	"Historical"	"D3"
		"Goriaschaia Sopka"	"Russia"	"Kuril Is"	46.83	151.75	891	"Stratovolcano"	"Historical"	"D2"
	290060	"Hitokappu Volcano Group"	"Russia"	"Kuril Is"	44.857	147.403	1610	"Stratovolcano"	"Holocene"	"U"
	290111	"Ivao Group"	"Russia"	"Kuril Is"	45.759	149.676	1426	"Cinder cone"	"Holocene"	"U"
	290350	"Karpinsky Group"	"Russia"	"Kuril Is"	50.148	155.373	1326	"Cone"	"Historical"	"D2"
	290200	"Ketoi"	"Russia"	"Kuril Is"	47.35	152.475	1172	"Stratovolcano"	"Historical"	"D2"
	290300	"Kharimkotan"	"Russia"	"Kuril Is"	49.12	154.508	1145	"Stratovolcano"	"Historical"	"D2"
	290120	"Kolokol Group"	"Russia"	"Kuril Is"	46.042	150.083	1328	"Somma volcano"	"Historical"	"D1"
		"Lomonosov Group"	"Russia"	"Kuril Is"	50.25	155.43	1681	"Cinder cone"	"Holocene"	"U"
	290161	"Milna"	"Russia"	"Kuril Is"	46.815	151.786	1504	"Somma volcano"	"Holocene"	"U"
	290041	"Moekeshiwan [Lvinaya Past]"	"Russia"	"Kuril Is"	44.608	146.994	528	"Stratovolcano"	"Radiocarbon"	"D7"
	290100	"Moyorodake [Medvezhia]"	"Russia"	"Kuril Is"	45.389	148.838	1124	"Somma volcano"	"Historical"	"D1"
	290320	"Nemo Peak"	"Russia"	"Kuril Is"	49.57	154.808	1018	"Caldera"	"Historical"	"D2"
	290072	"Odamoisan [Tebenkov]"	"Russia"	"Kuril Is"	45.028	147.918	1208	"Stratovolcano"		"Unknown"
	290190	"Prevo Peak"	"Russia"	"Kuril Is"	47.014	152.117	1360	"Stratovolcano"	"Historical"	"D3"
	290250	"Raikoke"	"Russia"	"Kuril Is"	48.292	153.25	551	"Stratovolcano"	"Historical"	"D2"
	290110	"Rakkibetsudake [Demon]"	"Russia"	"Kuril Is"	45.5	148.85	1205	"Stratovolcano"	"Holocene"	"U"
	290220	"Rasshua"	"Russia"	"Kuril Is"	47.77	153.02	956	"Stratovolcano"	"Historical"	"D2"
	290020	"Raususan [Mendeleev]"	"Russia"	"Kuril Is"	43.979	145.733	882	"Stratovolcano"	"Historical"	"D3"
	290091	"Rucharuyama [Golets-Tornyi Group]"	"Russia"	"Kuril Is"	45.25	148.35	442	"Pyroclastic cone"	"Holocene"	"Unknown"
	290112	"Rudakov"	"Russia"	"Kuril Is"	45.874	149.819	532	"Stratovolcano"	"Holocene"	"Unknown"
	290021	"Ruruidake [Smirnov]"	"Russia"	"Kuril Is"	44.454	146.139	1486	"Stratovolcano"	"Holocene"	"U"
	290240	"Sarychev Peak"	"Russia"	"Kuril Is"	48.092	153.2	1496	"Stratovolcano"	"Historical"	"D1"
	290080	"Sashiusudake [Baransky]"	"Russia"	"Kuril Is"	45.1	148.019	1125	"Stratovolcano"	"Historical"	"D2"
	290331	"Shirinki"	"Russia"	"Kuril Is"	50.2	154.98	761	"Stratovolcano"	"Holocene"	"U"
	290290	"Sinarka"	"Russia"	"Kuril Is"	48.873	154.182	911	"Stratovolcano"	"Historical"	"D3"
	290211	"Srednii"	"Russia"	"Kuril Is"	47.586	152.893	36	"Submarine volcano"	"Holocene"	"U"
	290310	"Tao-Rusyr Caldera"	"Russia"	"Kuril Is"	49.34	154.725	1272	"Stratovolcano"	"Historical"	"D2"
	290010	"Tomariyama [Golovnin]"	"Russia"	"Kuril Is"	43.844	145.504	535	"Caldera"	"Historical"	"D3"
	290113	"Tri Sestry"	"Russia"	"Kuril Is"	45.93	149.92	998	"Stratovolcano"	"Holocene"	"Unknown"
		"Unnamed"	"Russia"	"Kuril Is"	46.1	150.5	-100	"Submarine volcano"	"Uncertain"	"Unknown"
	290160	"Unnamed"	"Russia"	"Kuril Is"	46.47	151.28	-502	"Submarine volcano"	"Hydrophonic"	"D1"
		"Unnamed"	"Russia"	"Kuril Is"	48.08	153.33	-150	"Submarine volcano"	"Historical"	"D2"
	290061	"Unnamed"	"Russia"	"Kuril Is"	45.022	147.019	-195	"Submarine volcano"	"Uncertain"	"Unknown"
	290191	"Uratman"	"Russia"	"Kuril Is"	47.12	152.25	678	"Somma volcano"	"Holocene"	"U"
	290210	"Ushishur"	"Russia"	"Kuril Is"	47.513	152.814	357	"Caldera"	"Historical"	"D3"
	290370	"Vernadskii Ridge"	"Russia"	"Kuril Is"	50.55	155.97	1183	"Cinder cone"	"Holocene"	"U"
	290180	"Zavaritzki Caldera"	"Russia"	"Kuril Is"	46.918	151.952	612	"Caldera"	"Historical"	"D2"
	282080	"Aira"	"Japan"	"Kyushu-Japan"	31.577	130.659	1117	"Stratovolcano"	"Historical"	"D1"
	282110	"Asosan"	"Japan"	"Kyushu-Japan"	32.885	131.085	1592	"Caldera"	"Historical"	"D1"
	282070	"Ata"	"Japan"	"Kyushu-Japan"	31.22	130.57	924	"Caldera"	"Historical"	"D6"
	282091	"Fukue"	"Japan"	"Kyushu-Japan"	32.657	128.849	315	"Shield volcanoes"	"Tephrochronology"	"D7"
	282090	"Kirishimayama"	"Japan"	"Kyushu-Japan"	31.934	130.862	1700	"Shield volcano"	"Historical"	"D1"
	282120	"Kujusan"	"Japan"	"Kyushu-Japan"	33.086	131.249	1791	"Stratovolcano"	"Historical"	"D1"
	282100	"Unzendake"	"Japan"	"Kyushu-Japan"	32.761	130.299	1483	"Complex volcano"	"Historical"	"D1"
	282081	"Yonemaru-Sumiyoshiike"	"Japan"	"Kyushu-Japan"	31.771	130.592	40	"Maar"	"Radiocarbon"	"D7"
	282130	"Yufu-Tsurumi"	"Japan"	"Kyushu-Japan"	33.282	131.39	1584	"Lava dome"	"Historical"	"D6"
	264020	"Agung"	"Indonesia"	"Lesser Sunda Is"	-8.343	115.508	2997	"Stratovolcano"	"Historical"	"D1"
	264010	"Batur"	"Indonesia"	"Lesser Sunda Is"	-8.24	115.378	1711	"Caldera"	"Historical"	"D1"
	264001	"Buyan-Bratan"	"Indonesia"	"Lesser Sunda Is"	-8.283	115.133	2244	"Caldera"	"Holocene"	"U"
	264100	"Ebulobo"	"Indonesia"	"Lesser Sunda Is"	-8.817	121.191	2096	"Stratovolcano"	"Historical"	"D1"
	264160	"Egon"	"Indonesia"	"Lesser Sunda Is"	-8.676	122.455	1661	"Stratovolcano"	"Historical"	"D2"
	264220	"Iliboleng"	"Indonesia"	"Lesser Sunda Is"	-8.342	123.258	1659	"Stratovolcano"	"Historical"	"D1"
	264240	"Ililabalekan"	"Indonesia"	"Lesser Sunda Is"	-8.55	123.38	1018	"Stratovolcano"	"Fumarolic"	"U"
	264170	"Ilimuda"	"Indonesia"	"Lesser Sunda Is"	-8.479	122.761	881	"Stratovolcano"	"Fumarolic"	"U"
	264250	"Iliwerung"	"Indonesia"	"Lesser Sunda Is"	-8.532	123.573	583	"Complex volcano"	"Historical"	"D1"
	264090	"Inielika"	"Indonesia"	"Lesser Sunda Is"	-8.73	120.98	1559	"Complex volcano"	"Historical"	"D2"
	264080	"Inierie"	"Indonesia"	"Lesser Sunda Is"	-8.875	120.95	2245	"Stratovolcano"	"Fumarolic"	"U"
	264110	"Iya"	"Indonesia"	"Lesser Sunda Is"	-8.891	121.641	618	"Stratovolcano"	"Historical"	"D1"
	264140	"Kelimutu"	"Indonesia"	"Lesser Sunda Is"	-8.77	121.82	1639	"Complex volcano"	"Historical"	"D1"
	264200	"Leroboleng"	"Indonesia"	"Lesser Sunda Is"	-8.365	122.833	1095	"Complex volcano"	"Historical"	"D3"
	264180	"Lewotobi"	"Indonesia"	"Lesser Sunda Is"	-8.542	122.775	1703	"Stratovolcano"	"Historical"	"D1"
		"Lewotobi Perempuan"	"Indonesia"	"Lesser Sunda Is"	-8.575	122.78	1703	"Stratovolcano"	"Historical"	"D1"
	264230	"Lewotolok"	"Indonesia"	"Lesser Sunda Is"	-8.274	123.508	1431	"Stratovolcano"	"Historical"	"D2"
		"Ndete Napu"	"Indonesia"	"Lesser Sunda Is"	-8.72	121.78	750	"Fumarole field"	"Fumarolic"	"Unknown"
	264150	"Paluweh"	"Indonesia"	"Lesser Sunda Is"	-8.32	121.708	875	"Stratovolcano"	"Historical"	"D1"
		"Poco Leok"	"Indonesia"	"Lesser Sunda Is"	-8.68	120.48	1675	"Unknown"	"Fumarolic"	"U"
	264071	"Ranakah"	"Indonesia"	"Lesser Sunda Is"	-8.637	120.53	2288	"Lava dome"	"Historical"	"D1"
	264030	"Rinjani"	"Indonesia"	"Lesser Sunda Is"	-8.42	116.47	3726	"Stratovolcano"	"Historical"	"D1"
	264050	"Sangeang Api"	"Indonesia"	"Lesser Sunda Is"	-8.2	119.07	1912	"Complex volcano"	"Historical"	"D1"
	264060	"Sano, Wai"	"Indonesia"	"Lesser Sunda Is"	-8.735	120.007	1319	"Caldera"	"Holocene"	"U"
	264270	"Sirung"	"Indonesia"	"Lesser Sunda Is"	-8.497	124.131	1347	"Complex volcano"	"Historical"	"D1"
	264120	"Sukaria Caldera"	"Indonesia"	"Lesser Sunda Is"	-8.792	121.77	1500	"Caldera"	"Fumarolic"	"U"
	264040	"Tambora"	"Indonesia"	"Lesser Sunda Is"	-8.25	118	2850	"Stratovolcano"	"Historical"	"D1"
	264260	"Tara, Batu"	"Indonesia"	"Lesser Sunda Is"	-7.791	123.585	633	"Stratovolcano"	"Historical"	"D3"
		"Yersey"	"Indonesia"	"Lesser Sunda Is"	-7.53	123.95	-3800	"Submarine volcano"	"Uncertain"	"Unknown"
	274030	"Babuyan Claro"	"Philippines"	"Luzon-N of"	19.524	121.95	1064	"Stratovolcano"	"Historical"	"D2"
	274010	"Camiguin de Babuyanes"	"Philippines"	"Luzon-N of"	18.83	121.86	712	"Stratovolcano"	"Historical"	"D3"
	274020	"Didicas"	"Philippines"	"Luzon-N of"	19.077	122.202	228	"Compound volcano"	"Historical"	"D1"
	274060	"Iraya"	"Philippines"	"Luzon-N of"	20.469	122.01	1009	"Stratovolcano"	"Historical"	"D6"
		"Smith Volcano"	"Philippines"	"Luzon-N of"	19.523	121.94	2090	"Stratovolcano"	"Historical"	"D2"
	274050	"Unnamed"	"Philippines"	"Luzon-N of"	20.33	121.75	-24	"Submarine volcano"	"Historical"	"D3"
	273088	"Ambalatungan Group"	"Philippines"	"Luzon-Philippines"	17.32	121.1	2329	"Compound volcano"	"Fumarolic"	"U"
		"Amorong"	"Philippines"	"Luzon-Philippines"	15.828	120.805	376	"Unknown"	"Fumarolic"	"U"
	273084	"Arayat"	"Philippines"	"Luzon-Philippines"	15.2	120.742	1026	"Stratovolcano"	"Holocene"	"U"
	273050	"Banahaw"	"Philippines"	"Luzon-Philippines"	14.07	121.48	2158	"Complex volcano"	"Holocene"	"U"
	273010	"Bulusan"	"Philippines"	"Luzon-Philippines"	12.769	124.056	1535	"Stratovolcano"	"Historical"	"D1"
	273090	"Cagua"	"Philippines"	"Luzon-Philippines"	18.222	122.123	1133	"Stratovolcano"	"Holocene"	"U"
	273041	"Iriga"	"Philippines"	"Luzon-Philippines"	13.458	123.451	1138	"Stratovolcano"	"Historical"	"D5"
	273042	"Isarog"	"Philippines"	"Luzon-Philippines"	13.658	123.38	1966	"Stratovolcano"	"Holocene"	"U"
	273080	"Laguna Caldera"	"Philippines"	"Luzon-Philippines"	14.42	121.27	743	"Fumarole field"	"Fumarolic"	"Unknown"
		"Malinao"	"Philippines"	"Luzon-Philippines"	13.422	123.597	1548	"Stratovolcano"	"Fumarolic"	"U1"
	273044	"Malindig"	"Philippines"	"Luzon-Philippines"	13.24	122.018	1157	"Stratovolcano"	"Hot Springs"	"U"
	273081	"Mariveles"	"Philippines"	"Luzon-Philippines"	14.527	120.482	1388	"Stratovolcano"	"Radiocarbon"	"D7"
	273031	"Masaraga"	"Philippines"	"Luzon-Philippines"	13.31	123.598	1294	"Stratovolcano"	"Holocene"	"U"
	273030	"Mayon"	"Philippines"	"Luzon-Philippines"	13.257	123.685	2462	"Stratovolcano"	"Historical"	"D1"
	273082	"Natib"	"Philippines"	"Luzon-Philippines"	14.72	120.4	1253	"Stratovolcano"	"Holocene"	"Unknown"
	273087	"Patoc"	"Philippines"	"Luzon-Philippines"	17.147	120.98	1865	"Stratovolcano"	"Fumarolic"	"U"
	273083	"Pinatubo"	"Philippines"	"Luzon-Philippines"	15.13	120.35	1486	"Stratovolcano"	"Historical"	"D1"
	273020	"Pocdol Mountains"	"Philippines"	"Luzon-Philippines"	13.05	123.958	1102	"Compound volcano"	"Holocene"	"U"
	273060	"San Pablo Volcanic Field"	"Philippines"	"Luzon-Philippines"	14.12	121.3	1090	"Stratovolcano"	"Holocene"	"U"
		"Santo Tomas"	"Philippines"	"Luzon-Philippines"	16.33	120.55	2260	"Stratovolcano"	"Uncertain"	"Unknown"
	273070	"Taal"	"Philippines"	"Luzon-Philippines"	14.011	120.998	311	"Stratovolcano"	"Historical"	"D1"
